title,confidence_score,politics_classification,video_id,channel_id,published_at,time_delta,selection
EU-Außenministertreffen: Ankunftstatement von Bundesaußenministerin Annalena Baerbock,0.9703243970870972,1,VLfBYLltZLY,UCwyiPnNlT8UABRmGmU0T9jg,2023-10-02 11:16:54+00:00,-1,1
EU-Außenminister zum historischen Treffen in Kiew,0.9460510015487672,1,YpxZkKoUVfs,UCwyiPnNlT8UABRmGmU0T9jg,2023-10-02 09:09:53+00:00,-1,1
"phoenix tagesgespräch mit Ralph Freund (Vize-Präsident, Republicans Overseas Germany)",0.950706422328949,1,PzMKyLQ8VHU,UCwyiPnNlT8UABRmGmU0T9jg,2023-10-02 09:05:54+00:00,-1,1
"phoenix nachgefragt mit Alisha Mendgen (RND, RedaktionsNetzwerk Deutschland)",0.541893720626831,1,Zx-d8RodgRE,UCwyiPnNlT8UABRmGmU0T9jg,2023-10-02 08:07:40+00:00,-1,1
"phoenix tagesgespräch mit Rasmus Andresen (MdEP, Sprecher der Europaabgeordneten von B'90/GRÜNE)",0.9706182479858398,1,3stmb9JilG0,UCwyiPnNlT8UABRmGmU0T9jg,2023-10-02 07:59:25+00:00,-1,1
Anschlag in Ankara: Eindrücke und Einordnungen ZDF-Korrespondent Jörg-Hendrik Brase,0.0987725928425788,0,MIIv4mBN7gw,UCwyiPnNlT8UABRmGmU0T9jg,2023-10-02 07:50:16+00:00,-1,1
Presseclub: Feindbild statt Volkspartei – Woher rührt die Wut auf die Grünen?,0.1257079392671585,0,vQpFPXIViXc,UCwyiPnNlT8UABRmGmU0T9jg,2023-10-01 11:04:15+00:00,-1,1
Debatte über China-Strategie der Bundesregierung vom 29.09.2023,0.9879926443099976,1,1Gw5MtflvU8,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-30 08:53:37+00:00,-1,1
Bergkarabach-Konflikt: Einordnung von Konfliktforscher Prof. Heinemann-Grüder (Uni Bonn) am 29.09.23,0.3358952105045318,0,i92TbHmEzP0,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-29 17:08:02+00:00,-1,1
Migration & Industriestrompreis: Einschätzungen von Prof. Volker Kronenberg (Uni Bonn) am 29.09.23,0.2923932075500488,0,OuxP9ASZECc,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-29 16:59:17+00:00,-1,1
Berlin Global Dialogue - Podiumsdiskussion u.a. mit Wirtschaftsminister Robert Habeck (Grüne),0.6043989062309265,1,HzcntcWfvAs,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-29 13:56:14+00:00,-1,1
Robert Habeck zum deutschen Architekt:innentag am 29.09.23,0.0587495528161525,0,h8ZaA76lbRI,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-29 13:50:10+00:00,-1,1
Situation in Bergkarabach von Nina Niebergall am 29.09.23,0.2658804655075073,0,5pJCaxKjSxY,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-29 13:32:26+00:00,-1,1
Bremer Bürgermeister Bovenschulte zum Industriestrompreis,0.9556410312652588,1,Vw055ZO_wEo,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-29 13:22:07+00:00,-1,1
"Sitzung des Deutschen Bundesrates, u.a. zum Heizungsgesetz",0.9768906831741332,1,QxPlVKQVukM,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-29 13:14:32+00:00,-1,1
Bundestagsdebatte über Ausbildungsoffensive und Sondervermögen für Bildung am 29.09.23,0.9661399722099304,1,8TVoySFKZWU,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-29 13:10:18+00:00,-1,1
"Reformvorschläge Lauterbach zur Pädiatrie, Psychiatrie, Psychosomatik & Jugendpsychiatrie",0.53946852684021,1,hnsdvLPPr9Q,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-29 13:00:54+00:00,-1,1
Bundestagsdebatte über Endometriose am 29.09.23,0.9690324664115906,1,VyTbN1Uk8Cs,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-29 12:52:01+00:00,-1,1
126. Sitzung des Deutschen Bundestags,0.9617168307304382,1,zhQGjnZlLkg,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-29 12:12:09+00:00,-1,1
phoenix bundestagsgespräch mit Lukas Köhler und Julia Klöckner am 29.09.23,0.9799190163612366,1,f_k2HBBIb1o,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-29 11:45:44+00:00,-1,1
Bundestagsdebatte zum ERP Wirtschaftsplangesetz 2024 am 29.09.23,0.9686788320541382,1,QRCTFS_oZdM,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-29 11:12:47+00:00,-1,1
Bundestagsdebatte Eindämmung der Clankriminalität am 29.09.23,0.9464730620384216,1,mxhy8PeC2VA,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-29 10:54:34+00:00,-1,1
Berlin Global Dialogue: Interview mit Jens Spahn,0.6279512047767639,1,5bJg_tU0eig,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-29 10:10:20+00:00,-1,1
Bundestagsdebatte über soziale Innovationen und gemeinwohlorientierte Unternehmen am 29.09.23,0.9738940596580504,1,zNfQk9qG0xY,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-29 10:05:14+00:00,-1,1
Berlin Global Dialogue -  Podiumsdiskussion u. a. mit Edi Rama (Albaniens Premierminister),0.988917112350464,1,r8B_iQq5aj8,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-29 08:51:32+00:00,-1,1
phoenix tagesgespräch mit Nasimi Aghayev (Botschafter der Republik Aserbaidschan),0.9300463795661926,1,lUVE6m-y4uw,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-29 07:53:27+00:00,-1,1
phoenix persönlich: Politikwissenschaftler Prof. Peter R. Neumann zu Gast bei Eva Lindenau,0.9974933862686156,1,sx7hM8szwCk,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-28 20:15:15+00:00,-1,1
phoenixRunde: Gegenoffensive - Wie steht es um die Ukraine?,0.9817182421684264,1,sgWOYnwTkno,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-28 17:51:17+00:00,-1,1
Migrationsfrage & Merz-Äußerung: Einschätzung des Politikwissenschaftlers Prof. Poguntke am 28.09.23,0.9982725977897644,1,-DEThvWoGZI,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-28 17:23:47+00:00,-1,1
125. Sitzung des Deutschen Bundestages,0.95178484916687,1,Rt_Syl0DZdQ,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-28 16:03:05+00:00,-1,1
Treffen der EU-Innenminister:innen zu Migration und Drogenhandel,0.850468635559082,1,dEOTzR2iE14,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-28 15:37:38+00:00,-1,1
Aktuelle Stunde zum Deutschland-Pakt am 28.09.23,0.9524637460708618,1,EsIBSrLWbxY,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-28 15:18:19+00:00,-1,1
BGH-Urteil zur Fernwärme,0.6424325108528137,1,PmT711AiZek,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-28 15:12:59+00:00,-1,1
Berlin Global Dialogue - Podiumsdiskussion u. a. mit Bundeskanzler Olaf Scholz,0.9860039353370668,1,b0tI6rfiek4,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-28 14:13:50+00:00,-1,1
Baerbock und Tajani zur wachsenden Spannungen um die Verteilung von Migranten,0.9234716296195984,1,eHHlYXf7q4M,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-28 13:44:00+00:00,-1,1
Bundestagsdebatte zur nationalen Datenstrategie am 28.09.23,0.9841394424438475,1,o-vdhXoh-IA,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-28 13:25:11+00:00,-1,1
Bundestagsdebatte zur Bewältigung der Massenmigration am 28.09.23,0.9906055927276612,1,8WQYCM8SRFY,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-28 13:20:56+00:00,-1,1
Berlin Global Dialogue: Interview mit Armin von Falkenhayn,0.7655933499336243,1,aOsvVdFwM70,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-28 12:56:50+00:00,-1,1
China-Strategie: Katharina Dröge und Dietmar Bartsch im Bundestagsgespräch am 28.09.23,0.9951230883598328,1,AFv9xsLSx8g,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-28 11:29:52+00:00,-1,1
Bundestagsdebatte zu bezahlbarem Bauen und Wohnen am 28.09.23,0.9771756529808044,1,NxLer4M0s3c,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-28 11:22:09+00:00,-1,1
Berlin Global Dialogue - Podiumsdiskussion u. a. mit EU-Ratspräsident Michel,0.9501340985298156,1,f8Z2PPvha50,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-28 10:03:29+00:00,-1,1
BPK: Gemeinschaftsdiagnose Herbst 2023 der Wirtschaftsforschungsinstitute,0.3988746702671051,0,M2_ZNmNBOKk,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-28 09:10:07+00:00,-1,1
Michaela Koschak (Diplom-Meteorologin) zum Beginn des 13. ExtremWetterKongress,0.0322603844106197,0,N_joGGHkyHU,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-27 21:12:04+00:00,-1,1
Prof. Marcel Fratzscher (Dt. Institut für Wirtschaftsforschung) zum Chemiegipfel im Kanzleramt,0.1724503934383392,0,CxGLpCPZHG0,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-27 21:11:58+00:00,-1,1
Bodo Ramelow (Ministerpräsident Thüringen) u.a. zum Jahresbericht zum Stand der deutschen Einheit,0.990347683429718,1,25NW_2BM27M,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-27 20:48:48+00:00,-1,1
phoenix runde: Migrationspolitik – Stresstest für die Ampel?,0.9988883137702942,1,zgxl4oCQ7vg,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-27 17:48:51+00:00,-1,1
Kindergrundsicherung beschlossen: Einordnung von Prof. Stefan Sell,0.990216076374054,1,nr4h8ZJm7uQ,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-27 17:19:38+00:00,-1,1
Einigung in der Migrationspolitik: Einschätzung von Gordon Repinski (The Pioneer),0.997076451778412,1,ddFwYQ4qZvI,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-27 16:53:46+00:00,-1,1
Bundestag LIVE: Aktuelle Stunde zur Lage im Handwerk,0.995085060596466,1,8j7SyejfIFE,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-27 15:37:21+00:00,-1,1
Vorstellung des Jahresberichts zum Stand der deutschen Einheit am 27.09.23,0.9068182706832886,1,9WmavrkSmsU,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-27 14:12:34+00:00,-1,1
Lisa Paus zur Kindergrundsicherung mit Einordnung von Irene Becker,0.8426366448402405,1,mowKdUR54kY,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-27 14:00:10+00:00,-1,1
Statement von Karl Lauterbach zum Apothekengesetz,0.9201014637947084,1,ZyqUBZg2EvU,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-27 13:43:20+00:00,-1,1
Befragung der Bundesregierung,0.9926185011863708,1,KimLYP05oxg,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-27 12:46:59+00:00,-1,1
Armin Coerper zur russischen Unterstützung beim Konflikt in Bergkarabach am 27.09.23,0.8369547724723816,1,itSdhaYzbLE,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-27 08:38:55+00:00,-1,1
phoenix nachgefragt mit Miriam Hollstein zur baltischen Sicherheitskonferenz am 27.09.23,0.819604754447937,1,jGTpl6pRQlE,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-27 08:28:51+00:00,-1,1
phoenix tagesgespräch mit Viktor Yengibaryan zur Situation in Bergkarabach am 27.09.23,0.7078088521957397,1,jUt97RsFcB4,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-27 08:23:30+00:00,-1,1
Andrea Maurer aus Tallinn zur baltischen Sicherheitskonferenz am 27.09.23,0.7970043420791626,1,fM4P3XGamqY,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-27 08:19:22+00:00,-1,1
Rede von Boris Pistorius bei der baltischen Sicherheitskonferenz am 27.09.23,0.9234544038772584,1,_xxkscNtAcw,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-27 08:17:29+00:00,-1,1
Nikolaos Gazeas zu den neusten Entwicklungen im Wirecard-Skandal am 26.09.23,0.2132133394479751,0,c-nBMY-oRdo,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-26 21:53:37+00:00,-1,1
phoenixRunde: Zuhause gesucht - Was tun gegen die Wohnungsnot?,0.5323035717010498,1,ruG-4f-DaUY,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-26 17:48:20+00:00,-1,1
Manuel Sarrazin (B'90/GRÜNE) zur aktuellen Lage im Kosovo am 26.09.23,0.9670543670654296,1,3R8jaqJRqxo,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-26 17:21:32+00:00,-1,1
Prof. Markus Rudolf (Finanzwissenschaftler WHU) zum Klimakongress des BDI,0.3186971843242645,0,sHybmPMGIXs,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-26 17:09:51+00:00,-1,1
Nina Niebergall (ZDF-Korrespondentin) zur Lage in Bergkarabach am 26.09.23,0.1437877863645553,0,TGJ_H8I7LDo,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-26 16:58:09+00:00,-1,1
Stephan Malerius (Konrad Adenauer Stiftung Tiflis) zur Explosion in Bergkarabach,0.9443952441215516,1,7Y9Ag87iBFw,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-26 16:43:43+00:00,-1,1
Spitzenpolitiker:innen der Fraktionen zu aktuellen Themen,0.9355823397636414,1,Hx5t9okblXs,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-26 13:19:14+00:00,-1,1
Nina Niebergall zur Explosion eines Treibstofflagers in Bergkarabach am 26.09.23,0.1131134256720542,0,eTRFLr4UIz0,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-26 10:52:11+00:00,-1,1
Robert Habeck auf dem BDI-Klimakongress,0.9583432078361512,1,8BwdBN0diis,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-26 10:38:20+00:00,-1,1
Russwurm & Wissing auf der BDI-Klimakonferenz,0.96109801530838,1,j9emGxgP5FU,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-26 08:22:54+00:00,-1,1
phoenix tagesgespräch mit Siegfried Russwurm zum BDI-Klimakongress am 26.09.23,0.9755070209503174,1,V9C33b1qSbk,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-26 07:47:43+00:00,-1,1
phoenix nachgefragt mit Andreas Rinke zum Wohnungsbaugipfel am 26.09.23,0.8009256720542908,1,K0NAC-ague8,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-26 07:41:47+00:00,-1,1
Andreas Spaeth zur Nationalen Luftfahrtkonferenz,0.6573185324668884,1,2QH5dgNxZFI,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-25 20:23:18+00:00,-1,1
Joachim Frank zur Bischofskonferenz,0.9588375091552734,1,ABfyGUg0B6U,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-25 16:40:24+00:00,-1,1
Europawahl: Erhard Scherfer zur Kandidatur von Barley für die SPD,0.9938429594039916,1,FSzD2Qs96z4,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-25 16:16:38+00:00,-1,1
#unterdenlinden: Überforderung - Migrationspolitik am Limit,0.9970160126686096,1,_bfU0MHOCW8,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-25 16:15:10+00:00,-1,1
Dirk Salewski zum Bundeswohnungsbaugipfel,0.9009118676185608,1,5fQcsWLG_OQ,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-25 16:01:32+00:00,-1,1
Vorstellung der SPD-Spitzenkandidatur zur Europawahl,0.9940196871757508,1,EFIHolYM-hU,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-25 15:29:35+00:00,-1,1
Deutsche Bischofskonferenz: Statement von Georg Bätzing am 25.09.23,0.8376864194869995,1,8nWGQxtD4IM,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-25 12:46:59+00:00,-1,1
Parteipressekonferenz der Grünen mit Omid Nouripour,0.9508464336395264,1,c_HAAKNI0yg,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-25 12:34:04+00:00,-1,1
Wohnungsbaugipfel: Statement von Olaf Scholz und Klara Geywitz am 25.09.23,0.9656413197517396,1,Aea6N1Dl3-I,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-25 12:06:04+00:00,-1,1
Parteipressekonferenz der Linken mit Martin Schirdewan,0.9201148748397828,1,B4U7VSkaTBM,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-25 11:18:36+00:00,-1,1
Wohnungsbaugipfel: Statement von Peter Hübner (HDB) und Andreas Mattner (ZIA),0.948917269706726,1,BIjcdnoI6kw,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-25 11:12:34+00:00,-1,1
ukraine krieg nachgehakt: Sicherheit mit Garantie - was die Ukraine dauerhaft schützen könnte,0.908176064491272,1,zx_2Z7p6h7U,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-25 10:43:25+00:00,-1,1
CDU/CSU-Südkonferenz mit CSU-Generalsekretär Huber,0.9450454711914062,1,jmNNaj8dNMY,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-25 10:14:00+00:00,-1,1
Parteipressekonferenz der FDP mit Bijan Djir-Sarai,0.9316648244857788,1,EytXXXUs69M,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-25 09:58:07+00:00,-1,1
phoenix tagesgespräch mit Tim-Oliver Müller zum Wohnungsbaugipfel am 25.09.23,0.8504065275192261,1,jD9nGXRz_vo,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-25 07:43:12+00:00,-1,1
phoenix nachgefragt mit Valerie Höhne zur Migrationspolitik der Ampel-Regierung am 25.09.23,0.9977349638938904,1,vXwtfw5Uu0w,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-25 07:42:09+00:00,-1,1
Parteitag der CSU: Interview mit Parteichef Markus Söder am 23.09.23,0.982236623764038,1,8L2hB5oA05A,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-23 14:59:54+00:00,-1,1
Parteitag der CSU: Roman Deininger (SZ) mit einer Bilanz am 23.09.23,0.991355836391449,1,rBn0Dfwq-0E,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-23 14:47:46+00:00,-1,1
Rede Friedrich Merz (Parteichef CDU) auf dem Parteitag der CSU am 23.09.23,0.981355369091034,1,nZ0C8WEJhm8,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-23 14:45:35+00:00,-1,1
Interview mit CSU-Landesgruppen-Chef Alexander Dobrindt,0.9745076894760132,1,0zJaz8h-wog,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-23 14:28:13+00:00,-1,1
LIVE aus München: CSU-Parteitag,0.997498333454132,1,7a_ihLWyf7E,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-23 14:08:17+00:00,-1,1
Rede Markus Söder auf dem CSU-Parteitag am 23.09.23,0.9845828413963318,1,jloySANqJ1Q,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-23 13:50:26+00:00,-1,1
CSU-Parteitag: Interview mit dem Politologen Prof. Heinrich Oberreuter,0.9985249042510986,1,l9D_ITQa4Ic,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-23 13:15:39+00:00,-1,1
Verleihung Großkreuz des Verdienstordens an Bärbel Bas,0.0678548812866211,0,M6-K2LPrXak,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-23 09:21:00+00:00,-1,1
Stefanie Langkamp (Politik-Klima-Allianz Deutschland e.V.) zum Klimaschutzgesetz,0.7744128108024597,1,DspIiszOHTc,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-23 09:03:30+00:00,-1,1
CSU-Parteitag: Generalsekretär Martin Huber im Interview am 23.09.23,0.9893578290939332,1,CgJLVItmsao,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-23 08:49:33+00:00,-1,1
Sicherheitsexperte Frank Umbach zum Konflikt zwischen Armenien und Aserbaidschan am 22.09.23,0.8550813794136047,1,pZkGthkz2X8,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-22 15:54:29+00:00,-1,1
Natalie Steger (ZDF) zum Stopp der Waffenlieferung Polens an die Ukraine am 22.09.23,0.2271263152360916,0,bcWYIkNpq-g,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-22 15:54:00+00:00,-1,1
Prof. Heinemann-Grüder u.a. zur möglicherweise schwindenden Unterstützung der Ukraine am 22.09.23,0.9291194677352904,1,ioc83CNNs_Y,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-22 14:01:12+00:00,-1,1
Angriff auf das Hauptquartier der Schwarzmeerflotte: Einschätzungen von Frank Umbach am 22.09.23,0.5755656361579895,1,GovTqSuFtzs,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-22 14:00:42+00:00,-1,1
Bundestagsdebatte zur Novelle des Bundes-Klimaschutz­gesetzes am 22.09.23,0.989470362663269,1,jOc6I3mhaSM,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-22 13:23:46+00:00,-1,1
Bundestag LIVE: u. a. zum Deutschlandpakt in der Migrationspolitik,0.9985758066177368,1,w1WGOBZxqsk,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-22 12:42:24+00:00,-1,1
Debatte zur Einsatzbereitschaft der Bundeswehr am 22.09.23,0.8901510834693909,1,b1bfieu_7YU,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-22 12:18:52+00:00,-1,1
Bundestagsdebatte Anträge zu Anpassungen im Sozialgesetzbuch am 22.09.23,0.9756466150283812,1,j2oaQ6y4HUQ,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-22 12:18:23+00:00,-1,1
Bundestagsdebatte zum Deutschland-Pakt in der Migrationspolitik am 22.09.23,0.9954172372817992,1,b0ZTHZNp0rw,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-22 11:19:16+00:00,-1,1
Bundestagsdebatte zur Nationalen Wasserstoffstrategie am 22.09.23,0.9949199557304382,1,gPyM_yVXpjo,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-22 10:18:42+00:00,-1,1
phoenix persönlich: Prof. Udo Di Fabio zu Gast bei Alexander Kähler,0.4921880960464477,0,oI0rIBlE4HE,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-22 10:16:28+00:00,-1,1
Sebastian Hartmann (SPD) und Alexander Throm (CDU) im phoenix bundestagsgespräch am 22.09.23,0.978187620639801,1,wvGGUkboids,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-22 08:39:56+00:00,-1,1
Einschätzungen zum Besuch Selenskyjs im US-amerikanischen Senat von Elmar Theveßen am 21.09.23,0.951930284500122,1,QB7IHHzRR8I,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-22 08:15:45+00:00,-1,1
"Preisverleihung ""Global Citizen Award"": Reden von Volodymyr Selenskyj und Olaf Scholz am 21.09.23",0.9912378787994384,1,awNsBx7fB58,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-22 08:15:09+00:00,-1,1
phoenix runde: Obergrenze für Flüchtlinge - Ist das die Lösung?,0.6504672765731812,1,wLB2pScxcnY,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-21 17:48:57+00:00,-1,1
Migrations- und Flüchtlingspolitik: Interview mit Yuliya Kosyakova,0.998720645904541,1,Egm-tMuRI_A,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-21 17:09:12+00:00,-1,1
Die Eurofighter - Einsatz zwischen Krieg und Frieden | phoenix plus,0.9839862585067748,1,ChRIaKC9CxE,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-21 16:00:10+00:00,-1,1
Bundestag LIVE: Aktuelle Stunde - Grenzschutz gegen Massenmigration,0.996364176273346,1,hPNe07b2PS8,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-21 15:40:13+00:00,-1,1
Bundestagsdebatte zum Gesetz zur Steigerung der Energieeffizienz am 21.09.23,0.9952816367149352,1,DnrO533jKTc,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-21 15:18:35+00:00,-1,1
Aktuelle Stunde zum Grenzschutz gegen Massenmigration am 21.09.23,0.9307735562324524,1,3SkwxYqasXA,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-21 14:41:21+00:00,-1,1
BGH-Urteil zur Zusatzversorgung der Angestellten und Arbeiter im öffentlichen Dienst,0.9456399083137512,1,zTAxL7h6kzs,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-21 14:18:26+00:00,-1,1
Rede von Olaf Scholz bei dem UN-Sicherheitsrat am 20.09.23,0.9577545523643494,1,QS9FR_iRD8g,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-21 14:00:12+00:00,-1,1
Forum Nachhaltigkeit der Deutschen Bahn u. a. mit Bundeswirtschaftsminister Robert Habeck,0.7440989017486572,1,MLaKmFxyW_E,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-21 13:30:27+00:00,-1,1
Bundestag LIVE: u. a. zum Krankenhaustransparenzgesetz und klimafreundlicher Mobilität,0.9987696409225464,1,-8agyfKdNM0,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-21 13:09:26+00:00,-1,1
Podiumsdiskussion: „Medien in Europa – mehr Regulierung für mehr Freiheit?“,0.5360700488090515,1,j1MILbi7dKQ,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-21 13:07:59+00:00,-1,1
"Bundestagsdebatte zu Steuererhöhungen für Gas, Fernwärme und Gastronomie am 21.09.23",0.997454047203064,1,ZgKSN6jJuN0,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-21 13:02:34+00:00,-1,1
Bundestagsdebatte zur Krankenhausstrukturreform am 21.09.23,0.9899671077728271,1,gLiaOd6urhI,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-21 12:44:14+00:00,-1,1
Bundestagsdebatte zum Kinderzukunftsprogramm am 21.09.23,0.9963994026184082,1,ZkK0J8Wo0iU,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-21 10:42:23+00:00,-1,1
Bundestagsdebatte zum Zukunftsfinanzierungsgesetz am 21.09.23,0.9854824542999268,1,Kl3vWAk5c74,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-21 09:38:09+00:00,-1,1
Nezahat Baradari und Stephan Pilsinger im bundestagsgespräch zur Krankenhausreform am 21.09.23,0.984108865261078,1,HAYQaMoC6E4,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-21 07:39:35+00:00,-1,1
Joachim Weber zur UN-Vollversammlung am 21.09.23,0.8465142846107483,1,YEetDEdYmFU,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-21 06:54:10+00:00,-1,1
Prof. Andrea Römmele zur Anhörung im Innenausschuss von Faeser,0.9625852704048156,1,HfcLbmAWGfM,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-20 19:35:47+00:00,-1,1
Selensykj-Rede vor Sicherheitsrat: Einschätzung von Antje Passenheim,0.9063634872436525,1,F_H0SrWXnY4,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-20 19:32:01+00:00,-1,1
phoenixRunde: Selenskyj und Lawrow vor der UN - Wie stark ist der Rückhalt für die Ukraine?,0.9951796531677246,1,OpU2a-iAmZY,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-20 18:48:37+00:00,-1,1
Wolodymyr Selenskyj spricht vor UN-Sicherheitsrat,0.9335066676139832,1,x66Mep-4Iuc,UCwyiPnNlT8UABRmGmU0T9jg,2023-09-20 16:54:53+00:00,-1,1
